,Time,Season,Venue,Round,Team,Opponent,GF,GA,Result,Points,xG_avg_last5,Touches__Att Pen_avg_last5,Performance__Crs_avg_last5,xGA_avg_last5,PPA_avg_last5,Carries__CPA_avg_last5,Performance__PKcon_avg_last5,Pass Types__TB_avg_last5,KP_avg_last5,Pass Types__Crs_avg_last5,Performance__PKwon_avg_last5,Ast_avg_last5,Sum_points_avg_last5,xG_opponent_avg_last5,Touches__Att Pen_opponent_avg_last5,Performance__Crs_opponent_avg_last5,xGA_opponent_avg_last5,PPA_opponent_avg_last5,Carries__CPA_opponent_avg_last5,Performance__PKcon_opponent_avg_last5,Pass Types__TB_opponent_avg_last5,KP_opponent_avg_last5,Pass Types__Crs_opponent_avg_last5,Performance__PKwon_opponent_avg_last5,Ast_opponent_avg_last5,Sum_points_opponent_avg_last5
3066,2020-09-27 12:00:00,2020,0,3,Levante,Osasuna,3.0,1.0,W,3,0.2,8.0,11.0,2.4,6.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,62.7525,3.4,25.0,13.0,0.3,8.0,6.0,0.0,0.0,11.0,13.0,1.0,1.0,55.172
3067,2020-10-01 19:00:00,2020,0,4,Levante,Sevilla,0.0,1.0,L,0,0.2,8.0,11.0,2.4,6.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,58.475300000000004,0.8,11.0,5.0,2.1,3.0,3.0,0.0,0.0,6.0,5.0,0.0,1.0,51.461200000000005
3068,2020-10-04 16:00:00,2020,1,5,Levante,Real Madrid,0.0,2.0,L,0,0.2,8.0,11.0,2.4,6.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,50.8475,1.0,7.0,10.0,1.8,2.0,2.0,1.0,0.0,3.0,10.0,0.0,0.0,50.6385
3069,2020-10-18 14:00:00,2020,0,6,Levante,Athletic Club,0.0,2.0,L,0,0.2,8.0,11.0,2.4,6.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,56.384800000000006,0.8,14.0,19.0,3.2,3.0,2.0,1.0,1.0,10.0,19.0,0.0,1.0,0.0
3070,2020-10-26 21:00:00,2020,1,7,Levante,Celta Vigo,1.0,1.0,D,1,0.2,8.0,11.0,2.4,6.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,50.6385,1.2,11.0,12.0,2.0,2.0,6.0,0.0,1.0,6.0,12.0,0.0,0.0,0.0
3071,2020-11-01 18:30:00,2020,0,8,Levante,Granada,1.0,1.0,D,1,0.2,8.0,11.0,2.4,6.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,54.5638,0.6,8.0,9.0,1.9,2.0,0.0,0.0,1.0,2.0,9.0,0.0,0.0,48.291000000000004
3072,2020-11-08 18:30:00,2020,1,9,Levante,Alaves,1.0,1.0,D,1,0.2,8.0,11.0,2.4,6.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,63.9563,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,0.0
3073,2020-11-21 14:00:00,2020,1,10,Levante,Elche,1.0,1.0,D,1,0.2,8.0,11.0,2.4,6.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,55.8957,0.9,16.0,17.0,0.9,5.0,5.0,0.0,1.0,6.0,17.0,0.0,1.0,47.27
3074,2020-11-27 21:00:00,2020,0,11,Levante,Valladolid,1.0,1.0,D,1,0.2,8.0,11.0,2.4,6.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,54.1895,1.5,30.0,27.0,0.1,7.0,4.0,0.0,0.0,12.0,27.0,0.0,1.0,45.9942
3075,2020-12-05 14:00:00,2020,1,12,Levante,Getafe,3.0,0.0,W,3,0.2,8.0,11.0,2.4,6.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,56.719,0.4,13.0,10.0,2.0,5.0,3.0,1.0,0.0,3.0,10.0,0.0,0.0,47.0478
3076,2020-12-13 21:00:00,2020,0,13,Levante,Barcelona,0.0,1.0,L,0,0.2,8.0,11.0,2.4,6.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,55.172,0.50018,13.000900000000001,18.001099999999997,1.89984,4.0005,2.9999000000000002,0.0,1.0,3.0008,18.001099999999997,9.999999999999991e-05,1.0,9.999999999999991e-05
3077,2020-12-19 18:30:00,2020,1,14,Levante,Real Sociedad,2.0,1.0,W,3,0.2,8.0,11.0,2.4,6.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,55.9171,0.7,10.0,19.0,2.2,4.0,2.0,0.0,2.0,3.0,19.0,0.0,0.0,51.461200000000005
3078,2020-12-22 19:45:00,2020,0,15,Levante,Huesca,1.0,1.0,D,1,0.2,8.0,11.0,2.4,6.0,0.0,1.0,0.0,3.0,11.0,0.0,0.0,56.8917,0.3,11.0,13.0,2.5,4.0,2.0,1.0,0.0,5.0,13.0,0.0,0.0,47.0397
3079,2020-12-29 21:30:00,2020,1,16,Levante,Real Betis,4.0,3.0,W,3,0.29000000000000004,15.2,8.3,3.6599999999999997,2.4,5.4,1.9,0.0,3.9,8.3,0.0,0.0,58.7892,1.8,6.0,11.0,0.8,4.0,0.0,0.0,0.0,2.0,11.0,1.0,1.0,54.5638
3080,2021-01-02 14:00:00,2020,0,17,Levante,Villarreal,1.0,2.0,L,0,0.29900000000000004,15.92,8.03,3.7859999999999996,2.04,5.94,1.99,0.0,3.99,8.03,0.0,0.0,55.3789,1.2,16.0,16.0,0.5,5.0,2.0,0.0,0.0,6.0,16.0,1.0,0.0,52.5082
3081,2021-01-10 14:00:00,2020,1,18,Levante,Eibar,2.0,1.0,W,3,0.2999,15.992,8.003,3.7986,2.004,5.994,1.999,0.0,3.999,8.003,0.0,0.0,53.2379,1.1,10.0,10.0,0.8,3.0,4.0,0.0,1.0,4.0,10.0,0.0,0.0,48.751000000000005
3082,2021-01-19 19:00:00,2020,0,19,Levante,Cadiz,2.0,2.0,D,1,0.29999000000000003,15.9992,8.0003,3.79986,2.0004,5.9994000000000005,1.9999,0.0,3.9999000000000002,8.0003,0.0,0.0,51.2238,1.2,18.0,12.0,0.9,4.0,3.0,1.0,3.0,10.0,12.0,0.0,2.0,0.0
3083,2021-01-22 21:00:00,2020,1,20,Levante,Valladolid,2.0,2.0,D,1,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,55.5224,0.7,14.0,19.0,2.4,5.0,3.0,0.0,0.0,3.0,19.0,0.0,0.0,43.122
3084,2021-01-30 16:15:00,2020,0,21,Levante,Real Madrid,2.0,1.0,W,3,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,50.5522,1.1,11.0,25.0,1.3,5.0,1.0,0.0,1.0,9.0,25.0,0.0,0.0,56.485499999999995
3085,2021-02-06 14:00:00,2020,1,22,Levante,Granada,2.0,2.0,D,1,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,60.8552,0.6,8.0,9.0,1.9,2.0,0.0,0.0,1.0,2.0,9.0,0.0,0.0,52.067
3086,2021-02-14 18:30:00,2020,1,23,Levante,Osasuna,0.0,1.0,L,0,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,56.485499999999995,1.6,16.0,12.0,1.4,5.0,6.0,0.0,1.0,6.0,12.0,0.0,2.0,56.3613
3087,2021-02-20 16:15:00,2020,0,24,Levante,Atletico Madrid,2.0,0.0,W,3,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,54.248599999999996,1.6,16.0,15.0,1.5,7.0,2.0,1.0,1.0,7.0,15.0,0.0,1.0,0.0
3088,2021-02-26 21:00:00,2020,1,25,Levante,Athletic Club,1.0,1.0,D,1,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,55.824799999999996,0.8,14.0,19.0,3.2,3.0,2.0,1.0,1.0,10.0,19.0,0.0,1.0,2.7991
3089,2021-03-07 18:30:00,2020,0,26,Levante,Real Sociedad,0.0,1.0,L,0,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,56.882600000000004,0.7,10.0,19.0,2.2,4.0,2.0,0.0,2.0,3.0,19.0,0.0,0.0,45.9648
3090,2021-03-12 21:00:00,2020,1,27,Levante,Valencia,1.0,0.0,W,3,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,57.888200000000005,0.3,5.0,8.0,2.2,1.0,2.0,0.0,1.0,2.0,8.0,0.0,0.0,47.999500000000005
3091,2021-03-19 21:00:00,2020,0,28,Levante,Real Betis,0.0,2.0,L,0,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,50.7888,0.9,11.0,14.0,1.1,7.0,1.0,0.0,0.0,6.0,14.0,0.0,0.0,55.5224
3092,2021-04-02 21:00:00,2020,1,29,Levante,Huesca,0.0,2.0,L,0,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,50.978899999999996,0.3,11.0,13.0,2.5,4.0,2.0,1.0,0.0,5.0,13.0,0.0,0.0,47.47880000000001
3093,2021-04-10 18:30:00,2020,0,30,Levante,Eibar,1.0,0.0,W,3,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,57.2979,0.9002,15.994,16.993000000000002,0.8999,4.998,4.999,0.0,1.0,5.998,16.993000000000002,0.0,0.999,52.7036
3094,2021-04-21 19:00:00,2020,1,31,Levante,Sevilla,0.0,1.0,L,0,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,56.129799999999996,0.8,11.0,5.0,2.1,3.0,3.0,0.0,0.0,6.0,5.0,0.0,1.0,45.9942
3095,2021-04-24 14:00:00,2020,0,32,Levante,Elche,0.0,1.0,L,0,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,59.612899999999996,1.9,26.0,37.0,1.3,13.0,3.0,0.0,0.0,13.0,37.0,0.0,1.0,50.747
3096,2021-04-18 21:00:00,2020,1,33,Levante,Villarreal,1.0,5.0,L,0,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,56.3613,1.2,16.0,16.0,0.5,5.0,2.0,0.0,0.0,6.0,16.0,1.0,0.0,47.547200000000004
3097,2021-04-30 21:00:00,2020,0,34,Levante,Celta Vigo,0.0,2.0,L,0,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,56.036199999999994,1.2,11.0,12.0,2.0,2.0,6.0,0.0,1.0,6.0,12.0,0.0,0.0,2.9799
3098,2021-05-08 14:00:00,2020,0,35,Levante,Alaves,2.0,2.0,D,1,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,54.2036,0.7,17.0,20.0,2.1,2.0,1.0,0.0,1.0,10.0,20.0,0.0,0.0,2.7991
3099,2021-05-11 22:00:00,2020,1,36,Levante,Barcelona,3.0,3.0,D,1,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,53.120400000000004,0.5,13.0,18.0,1.9,4.0,3.0,0.0,1.0,3.0,18.0,0.0,1.0,0.02699999999999999
3100,2021-05-16 18:30:00,2020,0,37,Levante,Getafe,1.0,2.0,L,0,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,53.912,1.0,25.0,38.0,1.0,14.0,2.0,0.0,2.0,11.0,38.0,0.0,0.0,49.7004
3101,2021-05-21 21:00:00,2020,1,38,Levante,Cadiz,2.0,2.0,D,1,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,58.4912,0.20999999999999996,6.3,7.5,1.4400000000000002,0.3999999999999999,3.0,0.09999999999999998,3.0,1.9,7.5,0.0,1.1,0.10019999999999998
3102,2021-08-14 19:30:00,2021,0,1,Levante,Cadiz,1.0,1.0,D,1,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,56.2491,0.111,5.13,7.05,1.494,0.03999999999999998,3.0,0.009999999999999995,3.0,1.0899999999999999,7.05,0.0,1.01,0.009999999999999995
3103,2021-08-22 22:00:00,2021,1,2,Levante,Real Madrid,3.0,3.0,D,1,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,60.524899999999995,1.1,11.0,25.0,1.3,5.0,1.0,0.0,1.0,9.0,25.0,0.0,0.0,58.475300000000004
3104,2021-08-28 19:30:00,2021,0,3,Levante,Real Sociedad,0.0,1.0,L,0,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,62.7525,0.7,10.0,19.0,2.2,4.0,2.0,0.0,2.0,3.0,19.0,0.0,0.0,45.9942
3105,2021-09-11 18:30:00,2021,1,4,Levante,Rayo Vallecano,1.0,1.0,D,1,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,58.475300000000004,0.3,9.0,20.0,1.9,1.0,3.0,1.0,0.0,5.0,20.0,0.0,1.0,54.248599999999996
3106,2021-09-18 18:30:00,2021,0,5,Levante,Elche,1.0,1.0,D,1,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,50.8475,1.9,26.0,37.0,1.3,13.0,3.0,0.0,0.0,13.0,37.0,0.0,1.0,50.974999999999994
3107,2021-09-21 22:00:00,2021,1,6,Levante,Celta Vigo,0.0,2.0,L,0,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,56.384800000000006,0.3,5.0,8.0,3.2,1.0,1.0,0.0,2.0,2.0,8.0,0.0,0.0,50.997499999999995
3108,2021-09-26 16:15:00,2021,0,7,Levante,Barcelona,0.0,3.0,L,0,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,50.6385,0.5,13.0,18.0,1.9,4.0,3.0,0.0,1.0,3.0,18.0,0.0,1.0,1.198
3109,2021-10-02 16:15:00,2021,0,8,Levante,Mallorca,0.0,1.0,L,0,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,54.5638,2.1,18.0,14.0,1.3,8.0,3.0,0.0,0.0,11.0,14.0,0.0,2.0,54.5638
3110,2021-10-16 18:30:00,2021,1,9,Levante,Getafe,0.0,0.0,D,1,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,63.9563,1.0,25.0,38.0,1.0,14.0,2.0,0.0,2.0,11.0,38.0,0.0,0.0,49.8751
3111,2021-10-24 14:00:00,2021,0,10,Levante,Sevilla,3.0,5.0,L,0,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,55.8957,1.7,19.0,15.0,1.9,1.0,7.0,0.0,0.0,7.0,15.0,1.0,1.0,51.1509
3112,2021-10-28 21:30:00,2021,1,11,Levante,Atletico Madrid,2.0,2.0,D,1,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,54.1895,1.6,16.0,15.0,1.5,7.0,2.0,1.0,1.0,7.0,15.0,0.0,1.0,0.927
3113,2021-11-01 21:00:00,2021,1,12,Levante,Granada,0.0,3.0,L,0,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,56.719,0.9,4.0,14.0,0.9,1.0,1.0,0.0,1.0,2.0,14.0,1.0,0.0,50.7495
3114,2021-11-06 18:30:00,2021,0,13,Levante,Alaves,1.0,2.0,L,0,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,55.172,0.4,8.0,7.0,1.7,2.0,2.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0
3115,2021-11-19 21:00:00,2021,1,14,Levante,Athletic Club,0.0,0.0,D,1,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,55.9171,0.4,11.0,18.0,1.0,4.0,2.0,0.0,1.0,6.0,18.0,0.0,1.0,0.26999999999999996
3116,2021-11-28 14:00:00,2021,0,15,Levante,Real Betis,1.0,3.0,L,0,0.3,16.0,8.0,3.8,2.0,6.0,2.0,0.0,4.0,8.0,0.0,0.0,56.8917,0.9,11.0,14.0,1.1,7.0,1.0,0.0,0.0,6.0,14.0,0.0,0.0,50.6385
3117,2021-12-05 18:30:00,2021,1,16,Levante,Osasuna,0.0,0.0,D,1,1.9200000000000002,14.2,17.0,0.5599999999999999,8.299999999999999,1.5,0.19999999999999996,0.0,7.6,17.0,0.9,0.9,58.7892,1.3,15.0,18.0,1.8,4.0,2.0,0.0,0.0,6.0,18.0,1.0,0.0,56.882600000000004
3118,2021-12-11 14:00:00,2021,0,17,Levante,Espanyol,3.0,4.0,L,0,2.0820000000000003,14.02,17.9,0.236,8.93,1.05,0.01999999999999999,0.0,7.96,17.9,0.99,0.99,55.3789,1.4,18.0,23.0,2.7,9.0,2.0,0.0,0.0,10.0,23.0,0.0,0.0,55.510099999999994
3119,2021-12-20 21:00:00,2021,1,18,Levante,Valencia,3.0,4.0,L,0,2.0982000000000003,14.001999999999999,17.99,0.2036,8.992999999999999,1.005,0.0019999999999999987,0.0,7.996,17.99,0.999,0.999,53.2379,0.3,5.0,8.0,2.2,1.0,2.0,0.0,1.0,2.0,8.0,0.0,0.0,58.2686
3120,2022-01-03 19:00:00,2021,0,19,Levante,Villarreal,0.0,5.0,L,0,2.0998200000000002,14.0002,17.999,0.20036,8.9993,1.0005,0.00019999999999999982,0.0,7.9996,17.999,0.9999,0.9999,51.2238,2.0,26.0,31.0,2.0,12.0,1.0,0.0,1.0,12.0,31.0,0.0,0.0,48.315
3121,2022-01-08 14:00:00,2021,1,20,Levante,Mallorca,2.0,0.0,W,3,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,55.5224,0.8,12.0,16.0,2.5,3.0,1.0,0.0,2.0,5.0,16.0,0.0,0.0,55.5224
3122,2022-02-16 19:00:00,2021,0,21,Levante,Atletico Madrid,1.0,0.0,W,3,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,50.5522,1.006,12.040000000000001,8.07,2.0940000000000003,2.05,3.98,0.009999999999999995,1.0,5.02,8.07,0.0,1.0,0.009999999999999995
3123,2022-01-22 14:00:00,2021,1,22,Levante,Cadiz,0.0,2.0,L,0,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,60.8552,0.1,5.0,7.0,1.5,0.0,3.0,0.0,3.0,1.0,7.0,0.0,1.0,0.26999999999999996
3124,2022-02-04 21:00:00,2021,0,23,Levante,Getafe,0.0,3.0,L,0,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,56.485499999999995,0.6,14.0,9.0,2.5,2.0,2.0,0.0,1.0,5.0,9.0,0.0,0.0,50.9747
3125,2022-02-13 16:15:00,2021,1,24,Levante,Real Betis,2.0,4.0,L,0,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,54.248599999999996,0.99,20.9,24.8,0.74,10.6,2.8000000000000003,0.0,1.8,8.7,24.8,0.0,0.9,58.7892
3126,2022-02-21 21:00:00,2021,0,25,Levante,Celta Vigo,1.0,1.0,D,1,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,55.824799999999996,0.3,5.0,8.0,3.2,1.0,1.0,0.0,2.0,2.0,8.0,0.0,0.0,52.0067
3127,2022-02-25 21:00:00,2021,1,26,Levante,Elche,3.0,0.0,W,3,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,56.882600000000004,1.9,26.0,37.0,1.3,13.0,3.0,0.0,0.0,13.0,37.0,0.0,1.0,50.3687
3128,2022-03-07 21:00:00,2021,0,27,Levante,Athletic Club,1.0,3.0,L,0,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,57.888200000000005,0.4,11.0,18.0,1.0,4.0,2.0,0.0,1.0,6.0,18.0,0.0,1.0,1.198
3129,2022-03-12 14:00:00,2021,1,28,Levante,Espanyol,1.0,1.0,D,1,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,50.7888,0.59,17.1,24.8,0.54,9.0,2.0,0.0,0.9,7.3,24.8,0.0,0.0,50.3637
3130,2022-03-19 18:30:00,2021,0,29,Levante,Osasuna,1.0,3.0,L,0,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,50.978899999999996,1.3,15.0,18.0,1.8,4.0,2.0,0.0,0.0,6.0,18.0,1.0,0.0,56.2491
3131,2022-04-02 16:15:00,2021,1,30,Levante,Villarreal,2.0,0.0,W,3,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,57.2979,2.0,26.0,31.0,2.0,12.0,1.0,0.0,1.0,12.0,31.0,0.0,0.0,54.2093
3132,2022-04-10 21:00:00,2021,1,31,Levante,Barcelona,2.0,3.0,L,0,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,56.129799999999996,1.0,25.0,27.0,1.2,10.0,6.0,0.0,1.0,9.0,27.0,0.0,1.0,2.7
3133,2022-04-17 14:00:00,2021,0,32,Levante,Granada,4.0,1.0,W,3,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,59.612899999999996,0.9,4.0,14.0,0.9,1.0,1.0,0.0,1.0,2.0,14.0,1.0,0.0,50.8705
3134,2022-04-21 19:00:00,2021,1,33,Levante,Sevilla,2.0,3.0,L,0,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,56.3613,2.1950000000000003,21.97,13.020000000000001,1.702,2.98,7.99,0.0,0.0,8.979999999999999,13.020000000000001,0.009999999999999995,0.009999999999999995,43.209900000000005
3135,2022-04-30 18:30:00,2021,0,34,Levante,Valencia,1.0,1.0,D,1,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,56.036199999999994,0.9,5.0,14.0,2.6,2.0,0.0,0.0,0.0,3.0,14.0,1.0,0.0,47.3146
3136,2022-05-06 21:00:00,2021,1,35,Levante,Real Sociedad,2.0,1.0,W,3,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,54.2036,1.3,16.0,12.0,1.1,7.0,2.0,0.0,1.0,8.0,12.0,0.0,0.0,47.547200000000004
3137,2022-05-12 21:30:00,2021,0,36,Levante,Real Madrid,0.0,6.0,L,0,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,53.120400000000004,0.4,11.0,15.0,0.5,2.0,2.0,0.0,0.0,5.0,15.0,0.0,0.0,58.4912
3138,2022-05-15 19:30:00,2021,1,37,Levante,Alaves,3.0,1.0,W,3,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,53.912,0.4,8.0,7.0,1.7,2.0,2.0,0.0,0.0,5.0,7.0,0.0,0.0,1.198
3139,2022-05-20 21:00:00,2021,0,38,Levante,Rayo Vallecano,4.0,2.0,W,3,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,58.4912,2.1,27.0,18.0,1.2,7.0,9.0,0.0,2.0,14.0,18.0,0.0,1.0,55.5224
3140,2017-08-21 22:00:00,2017,1,1,Malaga,Eibar,0.0,1.0,L,0,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,56.2491,1.3,20.0,16.0,1.5,6.0,3.0,0.0,0.0,9.0,16.0,0.0,5.0,52.5291
3141,2017-08-26 20:15:00,2017,0,2,Malaga,Girona,0.0,1.0,L,0,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,60.524899999999995,1.2,17.0,14.0,3.1,4.0,2.0,0.0,0.0,5.0,14.0,0.0,1.0,47.0478
3142,2017-09-11 21:00:00,2017,1,3,Malaga,Las Palmas,1.0,3.0,L,0,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,62.7525,1.3,12.0,20.0,1.3,5.0,0.0,0.0,0.0,8.0,20.0,0.0,0.0,50.9747
3143,2017-09-16 20:45:00,2017,0,4,Malaga,Atletico Madrid,0.0,1.0,L,0,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,58.475300000000004,0.6,12.0,12.0,1.1,4.0,2.0,0.0,0.0,9.0,12.0,0.0,0.0,0.26999999999999996
3144,2017-09-19 20:00:00,2017,0,5,Malaga,Valencia,0.0,5.0,L,0,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,50.8475,0.2,10.0,8.0,0.4,1.0,1.0,0.0,0.0,3.0,8.0,0.0,0.0,45.6483
3145,2017-09-23 18:30:00,2017,1,6,Malaga,Athletic Club,3.0,3.0,D,1,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,56.384800000000006,0.7,11.0,13.0,0.8,2.0,5.0,0.0,2.0,4.0,13.0,0.0,0.0,0.0
3146,2017-09-30 16:15:00,2017,0,7,Malaga,Sevilla,0.0,2.0,L,0,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,50.6385,1.7,23.0,28.0,0.8,8.0,7.0,0.0,2.0,10.0,28.0,0.0,0.0,39.8315
3147,2017-10-15 18:30:00,2017,1,8,Malaga,Leganes,0.0,2.0,L,0,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,54.5638,0.8,23.0,25.0,1.9,12.0,0.0,0.0,0.0,9.0,25.0,0.0,1.0,47.27
3148,2017-10-21 20:45:00,2017,0,9,Malaga,Barcelona,0.0,2.0,L,0,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,63.9563,0.5,13.0,8.0,1.8,1.0,2.0,0.0,0.0,5.0,8.0,0.0,2.0,1.002
3149,2017-10-29 20:45:00,2017,1,10,Malaga,Celta Vigo,2.0,1.0,W,3,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,55.8957,0.5,17.0,17.0,2.6,10.0,1.0,2.0,0.0,5.0,17.0,0.0,0.0,0.0
3150,2017-11-05 18:30:00,2017,0,11,Malaga,Villarreal,0.0,2.0,L,0,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,54.1895,0.4,10.0,15.0,1.5,5.0,1.0,0.0,0.0,2.0,15.0,0.0,0.0,46.6122
3151,2017-11-19 12:00:00,2017,1,12,Malaga,Deportivo La Coruna,3.0,2.0,W,3,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,56.719,0.8,9.0,15.0,1.1,6.0,1.0,0.0,1.0,9.0,15.0,0.0,1.0,49.7027
3152,2017-11-25 16:15:00,2017,0,13,Malaga,Real Madrid,2.0,3.0,L,0,2.1,14.0,18.0,0.2,9.0,1.0,0.0,0.0,8.0,18.0,1.0,1.0,55.172,1.5,26.0,15.0,0.5,7.0,7.0,0.0,0.0,11.0,15.0,0.0,1.0,56.8917
